"x.km.ns","y.km.ns","x.km.os","y.km.os","lon.ns","lat.ns","lon.os","lat.os"
-10550.9907036744,2574.20408446181,-10241.7396389847,2589.11725505288,-97.3876422072148,21.759767118091,-94.5677084877067,21.9667367826076
-10533.588122918,2476.51936879885,-10237.2212520553,2562.00392608764,-97.026774555525,20.9396009696724,-94.4706457045831,21.7381619069939
-10501.0626862418,2382.73260164513,-10230.1079871468,2546.15963638889,-96.5439249441315,20.1555544514133,-94.3730489392882,21.605705978207
-10452.9208610613,2295.31159713648,-10222.4498546094,2536.77276489541,-95.938567438704,19.4281855411727,-94.2836333307853,21.52808852413
-10377.6892548762,2230.1423693967,-10213.1262323554,2530.04894321002,-95.1323456330502,18.8941473122224,-94.184301821105,21.4734446478205
-10284.2613693027,2196.28988475579,-10202.1628258405,2525.97686764287,-94.2182216362427,18.6282025199772,-94.0752120983059,21.4416756888631
-10184.566792924,2194.15066709731,-10189.5721786966,2524.71364177227,-93.3021246033138,18.6317708467552,-93.956750074392,21.4341163771109
-10086.1072368227,2210.62901941601,-10171.6392177527,2527.34456312671,-92.4287916852578,18.7929206495081,-93.7968303782787,21.4609070954436
-9992.67432144311,2245.22886097049,-10147.1367453095,2537.18782766851,-91.632024448036,19.1071497270933,-93.5907331204385,21.5505200817113
-9915.29540547264,2306.61835312856,-10110.2885021054,2561.5565353066,-91.0289167062192,19.6462400641256,-93.2999372394955,21.7665246111367
-9864.23934481304,2390.9015101349,-10059.5442929471,2605.42451475596,-90.7103629844171,20.3750267681947,-92.9207399402444,22.1517500563875
-9813.5186218638,2475.91043615425,-9965.22891286185,2685.13531844721,-90.4008281072487,21.1106139707266,-92.214443583726,22.8531783159297
-9720.66043533617,2511.86917964016,-9799.34262869271,2767.97545494965,-89.6138079228731,21.4389167172818,-90.8549989315526,23.6013258304464
-9622.66907770659,2531.2339634144,-9658.43465127933,2797.45540207148,-88.7478747689102,21.6272198687448,-89.6127937049631,23.8895676301327
-9522.94254294391,2530.68562426,-9499.83306052326,2804.34689499455,-87.8281329756874,21.6458984403043,-88.1577905805124,23.989651914009
-9425.89352748605,2523.96467918385,-9307.25334527645,2748.51094677737,-86.9216368849002,21.6108927112956,-86.2593510199637,23.5607750618241
-9417.26681439929,2433.60139829016,-9159.99050298747,2384.66637952277,-86.6789376815888,20.8398629164528,-84.2298494335833,20.476112307721
-9476.83798453547,2354.27532985646,-9187.2176021205,2276.99963726004,-87.0881160279288,20.1484283692041,-84.3028196091784,19.5469262100415
-9515.943624282,2262.50538946447,-9197.81148282292,2226.82729596889,-87.292654378899,19.3556428648261,-84.3204286150239,19.1144801910683
-9536.89438508342,2164.97424266483,-9198.33046556691,2198.04716085422,-87.3276568818326,18.517799842142,-84.2804546769726,18.8675305358366
-9521.58705308804,2066.92067605075,-9193.72961599471,2177.89947081788,-87.0376714443142,17.6826578844042,-84.2074184694653,18.6956047322733
-9473.80563636043,1980.26868409412,-9184.91015920179,2160.31565614687,-86.4756500206766,16.9505064453462,-84.1000030082221,18.5464562758141
-9399.54962715658,1914.95224523914,-9168.82405511346,2140.40947291355,-85.7081902546757,16.40467014886,-83.9229382938229,18.3787206722765
-9307.33600699441,1878.53584848247,-9131.60990415371,2108.42856750072,-84.8194998372052,16.1084447768926,-83.5353716273607,18.1112033988629
-9217.3690603774,1836.45006657187,-9051.02278646809,2048.81394985664,-83.9459422215404,15.7624373260038,-82.7135210452203,17.613860696842
-9140.64086477107,1772.44264481476,-8915.11934554517,1888.67081990015,-83.1683533037431,15.2252986337034,-81.2598722739875,16.2599607995751
-9134.59021591105,1678.57860453564,-8867.9245436878,1662.42300029266,-83.0027313381481,14.4202707955126,-80.5627637404187,14.3196811772848
-9173.56509799549,1587.01135660743,-8882.21409676975,1549.43887386413,-83.2545752999429,13.6285533618209,-80.5724626157229,13.3449561012191
-9191.29074107858,1489.34925767161,-8884.79215186627,1504.79899375237,-83.312896720568,12.7878722771505,-80.5508443265055,12.9602888514679
-9200.08081405493,1389.96325419798,-8881.42738459329,1482.82057172522,-83.2951619872452,11.9337316942932,-80.4987104905197,12.771483320554
-9183.2342649444,1292.16185485801,-8875.16323954822,1467.53035793459,-83.0538441428595,11.0961963709774,-80.4271054836951,12.6406110707239
-9130.36914479287,1208.16639908334,-8866.59783103057,1455.62004346845,-82.5053021250078,10.3806634589383,-80.3380670072615,12.5391091972425
-9051.86640416555,1147.89593089055,-8852.92961766336,1443.67468830685,-81.7488644283639,9.87074181067862,-80.2028990987291,12.4379082584326
-8957.65152173679,1118.05421557126,-8825.64270419579,1429.11861894817,-80.8759264887589,9.62322404467975,-79.9420961115627,12.3158259917579
-8858.79171945855,1122.13851823771,-8786.12468958993,1416.42890133559,-79.9864843029419,9.66778147725947,-79.5724982235681,12.2111991515434
-8760.77400534664,1126.92001086004,-8727.66572613792,1405.66155647793,-79.1050912754263,9.7182285423191,-79.0333855545426,12.1252545821994
-8665.64634113486,1102.25767024074,-8671.91054333915,1402.37466515795,-78.2287898019505,9.51427395717614,-78.5256669484735,12.1033869858877
-8566.45967922503,1100.27688682847,-8632.94383697647,1406.89088432821,-77.3321569233425,9.50611432621652,-78.1769665008953,12.1468688749359
-8473.02569660735,1133.11069586422,-8598.68409024476,1418.60892498,-76.511668347434,9.79830568461205,-77.8773516561271,12.2519966976633
-8397.13163703296,1196.50271625962,-8545.29238705186,1447.47146745175,-75.872104654225,10.3536402029475,-77.4201287812283,12.5075023613173
-8329.24174865165,1269.12639874841,-8458.94865825835,1498.46977637104,-75.3138155281113,10.9887792751366,-76.6852705201112,12.9585053394488
-8238.89038872475,1308.78323467375,-8348.71013339752,1554.65253779753,-74.5281413141332,11.3413693156367,-75.7394869251014,13.4579053196717
-8141.67950273531,1328.3294789106,-8239.39467534584,1598.07052189597,-73.6644918715993,11.5207420423993,-74.7901476084015,13.8474036071083
-8048.16817923867,1361.37493133649,-8158.75672617256,1629.01675920553,-72.8450935759644,11.8170530784847,-74.0888572273495,14.1256990839795
-7965.5410355599,1417.20665638707,-8044.0284703652,1671.60049521055,-72.1432389711122,12.3104560367348,-73.0896697599614,14.509586025559
-7877.40577477958,1438.59085697028,-7910.4634458595,1701.10745892312,-71.3630643602538,12.5056782467007,-71.9059823770823,14.7828242890481
-7780.57019787036,1414.66224133,-7696.02125841674,1677.94231812053,-70.4662599830535,12.3078685776805,-69.934709721397,14.6082001994345
-7689.7050836898,1388.77172744472,-7580.09563318273,1632.47875442268,-69.6227575656561,12.0918989688607,-68.8388067383094,14.2261946341995
-7614.15560013864,1331.27687531446,-7486.24358416317,1587.09317874621,-68.8946652822141,11.5986711922963,-67.9457508170538,13.8414029297678
-7531.85633797675,1274.63617185032,-7415.96503279343,1554.03980036195,-68.1089275126174,11.1127841040798,-67.2792550781859,13.5609008717317
-7438.98373762553,1239.98917688198,-7356.2598018633,1532.9572806635,-67.2452359421133,10.8189037853036,-66.7198287173895,13.3833602964468
-7339.24437286015,1237.22582015071,-7295.33941580344,1519.7788898316,-66.3419081076815,10.8033985322509,-66.1564513922281,13.274738673174
-7240.73666975237,1222.80201616366,-7228.48957096686,1513.47106626975,-65.4420784685174,10.6857472963325,-65.5452006195463,13.2265895031606
-7144.83378978655,1228.67063028967,-7150.00131146343,1512.92174223161,-64.5792289157726,10.7450095363757,-64.8332048202774,13.2298445889163
-7045.74544719217,1239.48312370427,-7052.3068184004,1515.55237216761,-63.6906966872216,10.8477599578826,-63.9496340109876,13.2627585387115
-6945.87314361377,1242.27905015475,-6926.04150259242,1513.69801659502,-62.7897973288491,10.8803950369836,-62.803445239523,13.2591232497535
-6846.21444134972,1239.02472194875,-6729.00744157478,1462.23797308524,-61.886961524814,10.8599057215882,-60.9786086471978,12.826963735291
-6793.44687864718,1157.98293390656,-6589.0295919997,1351.84916180151,-61.3611351586091,10.1535846782598,-59.6339892881026,11.8706103337052
-6728.65451075865,1082.28697800848,-6518.56883690923,1273.41848821997,-60.7337749030588,9.49437788578063,-58.9464473942748,11.1875208566054
-6661.03279663822,1009.09472556483,-6462.412401101,1215.67135300764,-60.0858263311036,8.85664190545993,-58.4042050103348,10.6844046161852
-6582.0787528986,949.069760071348,-6395.84684849541,1153.79567185253,-59.3451532734957,8.33450785932361,-57.7679159764765,10.1452728613791
-6507.0391026438,883.990290047212,-6326.16158220116,1091.64499292801,-58.6400406853527,7.76710180931755,-57.105886039717,9.60336970119941
-6447.19488746867,804.247767934391,-6268.57712947579,1044.4950072931,-58.0688441625287,7.06940878416425,-56.5627711542451,9.19216576425886
-6372.09424097386,739.282817666759,-6224.09204395421,1015.98908697804,-57.3689804444878,6.50171835422562,-56.1478944835137,8.94395944447309
-6280.53080253487,700.982489801641,-6179.7168164621,997.237051683449,-56.5319307722627,6.16869423823115,-55.7389943391756,8.78146248123765
-6180.80883738327,698.288066484489,-6116.36121382477,980.0250941062,-55.6334933845419,6.14904288486848,-55.1598991954477,8.63348034998359
-6081.39433600571,695.917468613773,-6026.35917549735,960.912117567814,-54.7379529912958,6.13213461641195,-54.3400195847689,8.47002822594506
-5984.83614651128,670.217829186494,-5904.97805307215,932.098103617095,-53.8611533382739,5.90933576302751,-53.233692807373,8.22236995334394
-5890.60085160576,637.285306895817,-5761.67712883365,868.12368851214,-53.0037831995474,5.6223069303294,-51.9174154670907,7.66483524759611
-5808.36571535673,581.277849319255,-5658.6918465038,804.943362518143,-52.2492983511674,5.13081485737628,-50.9674306803295,7.11144441876401
-5732.70382270796,516.056811010934,-5528.27933070048,696.046018598793,-51.5536444799665,4.55723494752533,-49.759596467959,6.15413169974965
-5670.8414128826,440.518748308859,-5445.87900185891,584.955079490585,-50.9823107363138,3.89162494650589,-48.9894557804663,5.17439957787164
-5639.8835516635,345.583492306109,-5386.61454350665,483.971273001756,-50.6885787736739,3.05351981224942,-48.4349993206885,4.28257565165346
-5593.72480787874,257.711144206073,-5340.06190122087,398.481872080213,-50.262874263097,2.27772017255074,-48.0016432385137,3.52702847272414
-5540.90097449264,175.973284022285,-5298.75487224236,327.946029437103,-49.7810361760115,1.55578282098813,-47.6203892315473,2.90337873236334
-5502.26255178386,84.6531230236963,-5264.10442695197,279.137383904028,-49.429107610611,0.748588446715275,-47.3032703948974,2.47174226565014
-5435.22270283378,11.9319690777675,-5235.31711126314,249.787239614673,-48.8254645709396,0.105555288641544,-47.0416118098661,2.21220088929374
-5347.60223862636,-33.4581018269165,-5200.81420253921,225.805013376611,-48.0385472609586,-0.296131788656438,-46.7294166460386,2.00018492829435
-5255.89103470949,-64.4967307575688,-5143.08799961007,197.87857566458,-47.2152725641964,-0.571141064575244,-46.2085182933586,1.75336208801105
-5160.30375731992,-93.5118128945749,-5057.29315552349,162.898735005184,-46.3574490290891,-0.82851273818301,-45.4353510738171,1.44407605894874
-5066.62169312533,-128.282101240079,-4960.1503024614,122.985280029072,-45.5172896715598,-1.13714805020777,-44.5605356458455,1.0908050096362
-4977.18832848777,-170.711171544415,-4862.76180289182,80.1805568617059,-44.7161552791289,-1.51397000567191,-43.684077495536,0.711509511301404
-4895.87115391217,-228.515346299503,-4784.57956978536,45.1311492785333,-43.989724231144,-2.02746390027869,-42.9809665286904,0.40064477017024
-4800.06149291574,-256.474871627268,-4718.74203111584,22.4538205481529,-43.1312556349143,-2.27663617567499,-42.3892680397947,0.199395539536101
-4703.6553095613,-282.764601835432,-4641.55622145117,3.22630130224487,-42.2674388827971,-2.51120306916501,-41.695810728523,0.0286611818606149
-4605.93502392988,-302.319184892544,-4554.3513230694,-13.8966320099672,-41.3912516363217,-2.68614137860162,-40.9124662586574,-0.123503881101224
-4506.28441608442,-304.720630344533,-4457.01868836921,-30.6061005196995,-40.4959849612595,-2.70876238384225,-40.038233121426,-0.272130873350955
-4409.96143778356,-321.774816513424,-4303.30123302838,-76.158816758181,-39.6321047234553,-2.86164405482433,-38.6581278339973,-0.67763344251944
-4322.76923622114,-370.588975218525,-4191.38462117829,-131.778109442416,-38.8538788756643,-3.29707031527441,-37.6545179969883,-1.1730940752943
-4240.29187294282,-426.402031814625,-4096.58052825159,-186.561147044069,-38.1194883613431,-3.79502358383095,-36.8054394243502,-1.66145360272696
-4164.24884946029,-491.087922030158,-4017.95139757807,-232.977367842444,-37.4449635597143,-4.37218577939483,-36.1018737233261,-2.07550947636731
-4077.33082805403,-539.057142866422,-3943.90548184476,-272.212619013917,-36.6708136090232,-4.80104481449022,-35.4394313709218,-2.42578435862205
-3979.24608757012,-556.97767360979,-3851.52067351521,-318.60438500995,-35.7915402534912,-4.96268973883319,-34.6131520769008,-2.84025932081475
-3899.32196626271,-609.999434203437,-3674.87054999113,-477.25694591226,-35.0815506836884,-5.4368902321405,-33.0426842373679,-4.25752802868997
-3869.26165776879,-705.127564011551,-3612.69143007052,-615.590834989157,-34.8289544063122,-6.2855144028338,-32.5037182365029,-5.49286256008622
-3841.27218764324,-801.052776999937,-3573.52720884098,-775.205396245371,-34.5975081759207,-7.1413805066119,-32.1806397336206,-6.91808204299632
-3850.76894780642,-899.413741107578,-3589.65726234112,-957.530832441463,-34.7068705951234,-8.01794643486903,-32.3678827711103,-8.54464748013186
-3873.91991755288,-996.349570036542,-3624.87173154419,-1082.82574696686,-34.9419150057834,-8.88124731692201,-32.7198265967099,-9.66143065171024
-3923.12822901282,-1082.66953223084,-3693.35367957988,-1228.9706201964,-35.4119025672111,-9.64873615296134,-33.3844648007508,-10.9624997934981
-3990.59247348658,-1156.28868082677,-3766.65791129891,-1329.1989682605,-36.0453229077036,-10.3019420748737,-34.0831538933942,-11.8531354404516
-4058.56924031552,-1229.40623321946,-3823.64157483534,-1404.03440774923,-36.6856983901568,-10.9502331987778,-34.6280746677186,-12.5176306302858
-4112.87706663876,-1313.03133194265,-3872.19427999008,-1472.45005764132,-37.209238724416,-11.6923344112895,-35.0963908809419,-13.1250011311487
-4162.7333800104,-1399.36727612513,-3909.95256606966,-1534.75494158568,-37.6967760269342,-12.4584168488219,-35.4661840531983,-13.6782412327997
-4219.4371829355,-1481.17227638744,-3935.93210669906,-1591.15273393845,-38.247577786121,-13.1833984810569,-35.7280027684317,-14.1793372200279
-4255.96579273004,-1572.71330374995,-3955.29092362988,-1651.5836915128,-38.6234797227948,-13.9958488642086,-35.9330239350834,-14.7166487298023
-4261.73687165848,-1672.1907885011,-3968.88907419054,-1718.12695834836,-38.7278365572983,-14.8806607483046,-36.0902810615591,-15.3086851398485
-4254.9810301867,-1771.78328003461,-3979.67938394634,-1801.95329832512,-38.7218163810825,-15.7673177786028,-36.2330332543543,-16.0548052684868
-4265.37763652551,-1871.14033294242,-3990.48737120794,-1902.00431486968,-38.8752280682319,-16.6506455566564,-36.3878591210592,-16.9453817859291
-4275.49267721787,-1970.547382185,-4003.88140754056,-2009.04567000792,-39.0298713497156,-17.534341129456,-36.5742413082091,-17.8979371628806
-4297.07873936656,-2067.82945175055,-4023.86960779168,-2124.50103621705,-39.2917720346758,-18.398083272363,-36.8308087568948,-18.9247842438064
-4315.82627118721,-2165.44648412805,-4053.40537677129,-2242.72408288348,-39.5320278637266,-19.2648581290337,-37.1822304249211,-19.9752679901217
-4349.50308494727,-2257.14795887439,-4090.47368123584,-2353.63844268511,-39.9088768875565,-20.077477555798,-37.6035174050222,-20.9596888114033
-4398.7062722412,-2343.88216111422,-4131.64475322192,-2457.02798214728,-40.4286681557593,-20.8441380735305,-38.0625304241973,-21.8763624907258
-4421.7422887004,-2440.46667185764,-4181.7519814778,-2565.03254975512,-40.7203794115522,-21.7005883478262,-38.613548361747,-22.8328228580729
-4474.19268475336,-2520.63192556656,-4255.23293805808,-2684.44361882434,-41.2733367113921,-22.4077681086177,-39.3978735811764,-23.8877657339213
-4536.65051312635,-2598.38035872781,-4417.70520747991,-2822.81736810034,-41.9207513040798,-23.0919295506593,-41.0365670163993,-25.100156916533
-4635.58735493215,-2607.2411503908,-4550.32739637345,-2876.69201458666,-42.8432028430894,-23.1595572525886,-42.3244171228442,-25.5630061427095
-4733.50719207391,-2626.14215923478,-4645.0609553723,-2905.54473354538,-43.7665161096751,-23.3161014776652,-43.2365754701338,-25.8074259288951
-4825.98507638525,-2662.98157599009,-4714.9087954695,-2930.59775474425,-44.6586737355262,-23.6320388206752,-43.9143849446541,-26.0208711890641
-4915.02987432787,-2708.0604688865,-4772.43453246934,-2958.4930645569,-45.5297962885702,-24.020932952196,-44.481752236386,-26.2608796498036
-5006.61297127975,-2746.93294758139,-4811.44129002743,-2984.9952026225,-46.4202497043689,-24.3538982192353,-44.8759491907822,-26.4907964798277
-5087.22359216058,-2804.14092171522,-4838.23427482377,-3011.71239495249,-47.2320550214258,-24.8501991177479,-45.1572784653114,-26.7241591147427
-5146.80859162045,-2883.02760049399,-4856.43511784175,-3039.18567818777,-47.877900201417,-25.5407765749157,-45.3599895103577,-26.9653351156557
-5174.90751346834,-2977.84953815153,-4873.00539428978,-3078.44701619859,-48.2555079931228,-26.3764364884097,-45.5625128015885,-27.3112289037097
-5171.16984162857,-3077.45707738318,-4889.48722875393,-3140.61113683245,-48.3477164321499,-27.2589486962761,-45.7940696497047,-27.8601624141956
-5170.97056629954,-3176.82642170174,-4910.53450390488,-3237.77513738612,-48.4777248380304,-28.1388127284142,-46.1166628492579,-28.7186371662978
-5207.54405479211,-3267.57062558414,-4960.30366195416,-3383.32487861029,-48.9462803246627,-28.9363862823486,-46.7829285183196,-30.0012898025922
-5265.25549528364,-3348.95679310555,-5015.99516352623,-3488.93861939182,-49.6063649755453,-29.6472167327339,-47.4610634114586,-30.9282469458944
-5307.59167843175,-3439.14927527791,-5068.68252284017,-3580.42999784608,-50.1411147310709,-30.4379999381055,-48.0983600336125,-31.7299170313196
-5352.60677246485,-3528.05318943888,-5124.56884208889,-3671.98437843887,-50.7060119582204,-31.2164278473209,-48.7738269411233,-32.5309780407862
-5417.19811911265,-3604.21860160748,-5182.28106786309,-3760.53306406917,-51.4425050409811,-31.8780946885464,-49.4697243781488,-33.3044475894826
-5475.89845620614,-3684.41813244704,-5233.47992692105,-3838.74636292536,-52.1364433120436,-32.5758534821965,-50.0931853047216,-33.9870453452153
-5519.12403825326,-3774.393585668,-5285.09570620208,-3921.45348872977,-52.7073368128574,-33.3623921621282,-50.7352660652818,-34.7087895532834
-5571.80736031221,-3859.10467539994,-5359.66093952267,-4028.30516179933,-53.3665819533568,-34.099986173695,-51.6514773716119,-35.6387747397068
-5635.85445048859,-3932.88418190684,-5442.13686806755,-4120.5814776652,-54.1212691630816,-34.7380586237568,-52.6280058547153,-36.437160067415
-5717.73025079263,-3986.70339247675,-5507.38640857508,-4187.20901727174,-55.0140235957482,-35.1954311922521,-53.3953590892845,-37.0116815891331
-5789.25483278304,-4055.23299307437,-5545.95764319525,-4232.03607046585,-55.8427830200696,-35.7840725157077,-53.8635275057793,-37.3990470475513
-5831.17673963613,-4145.03465156663,-5577.15652057157,-4282.56742588374,-56.4384405554291,-36.5662974022435,-54.2752263896734,-37.8382103702292
-5861.30436497679,-4239.93757455062,-5623.33075465394,-4369.69392976478,-56.9399653708692,-37.3957676564908,-54.9180995184907,-38.5966976381975
-5903.97672468608,-4330.04876416965,-5700.58334130964,-4491.2092196427,-57.5615378888296,-38.1795494679752,-55.9557971639311,-39.6504798396877
-5986.48935475175,-4383.4318707101,-5829.71968611183,-4607.14144993796,-58.4925618405159,-38.6292532108195,-57.5100193429422,-40.6403363220653
-6079.37859776186,-4419.52006374958,-5909.39401999651,-4661.99555886175,-59.4877404782528,-38.9232324511998,-58.437078170132,-41.102899086299
-6168.15121280148,-4464.09481193118,-5965.57114715657,-4704.3668743916,-60.4680042119818,-39.2921486182448,-59.1044625326827,-41.4610950929527
-6235.96294072349,-4536.25960205611,-6002.10178480372,-4739.55105904078,-61.3203102714453,-39.9084456460083,-59.56122540215,-41.7609822041464
-6277.00071152852,-4626.41401586602,-6029.82910333362,-4777.2499875702,-61.9669383949516,-40.6895004720221,-59.9399039541309,-42.0852377183281
-6326.00440783859,-4712.98124603765,-6058.32229776524,-4833.2609953588,-62.6927784416564,-41.436199013247,-60.3803546241727,-42.5702947022913
-6346.12675046092,-4810.18552612991,-6092.4921591582,-4914.32986639256,-63.1740854632982,-42.2842081697116,-60.9551442176106,-43.2739943992947
-6389.99946374107,-4894.23825124546,-6127.01431103014,-4999.29050209699,-63.8631583157488,-43.0092740281641,-61.5543171250478,-44.0114458266852
-6441.25136952806,-4978.65772781059,-6153.3460836143,-5070.17532736182,-64.63786789515,-43.7347085443963,-62.0371107042004,-44.627160053108
-6461.85340417499,-5072.9298095175,-6164.03973187211,-5113.87056130718,-65.1484192778694,-44.5556972121868,-62.2824083315075,-45.0082699948989
-6466.49748996641,-5172.64802099158,-6165.3594856122,-5154.2096517059,-65.5278317121837,-45.4294312710752,-62.4246957822528,-45.3626932362116
-6448.7041316174,-5269.37871121182,-6156.59450800878,-5213.68728132099,-65.6806164001073,-46.2843554378201,-62.5292786360693,-45.8886068354377
-6401.3422675135,-5356.0099066437,-6137.92705974803,-5316.6945730191,-65.5045474715732,-47.0607455162215,-62.6827860152869,-46.8007118905855
-6385.4517602336,-5452.98018237961,-6130.69398576409,-5470.51226336695,-65.6935077397749,-47.9178102673335,-63.1425549573654,-48.156563609938
-6430.78169301456,-5538.34865994781,-6157.37033317677,-5614.35868438219,-66.47918660391,-48.6520906051535,-63.9430134833021,-49.4136330101812
-6473.11944244514,-5627.29267129671,-6177.69996849688,-5689.80750529849,-67.2617150423553,-49.4182902255158,-64.4408640329018,-50.0707010625723
-6492.27933272935,-5721.90100896621,-6182.49428502068,-5728.26798928201,-67.8410954393072,-50.2421342248662,-64.6401587357626,-50.4075099011126
-6484.12646724943,-5820.0580398908,-6179.07729225679,-5776.96009201618,-68.1640563252451,-51.1070858906314,-64.7964617820683,-50.8372098644214
-6442.09772875993,-5909.10358372423,-6164.00199087922,-5876.849106955,-68.1034275010399,-51.9048614144388,-65.0416798685143,-51.7217308325434
-6438.98847384869,-5981.88451749845,-6214.61367679264,-6128.12102114471,-68.3893334348172,-52.5456037376494,-66.6580178730007,-53.9157572123675
-6523.47530655868,-6034.92575146078,-6320.89482467681,-6249.21764524779,-69.5230759560447,-52.9795688694141,-68.3591158568621,-54.9417951877031
-6585.16044004125,-6112.5099791834,-6423.63630323897,-6335.75508261533,-70.5401338360157,-53.6370621998965,-69.8908320868167,-55.663294194494
-6662.45489104827,-6155.09034836601,-6675.0037716372,-6419.05470235431,-71.5695968657296,-53.9802775453152,-73.0494333415006,-56.2933977237578
-6759.82495144463,-6134.06916091434,-6828.77982603253,-6394.19770788217,-72.5071061492449,-53.7565727840974,-74.5876187965558,-56.0101453675509
-6850.68405739768,-6093.03367526487,-6960.18564668362,-6347.49656699839,-73.2747747102338,-53.3597888659229,-75.7593376485599,-55.5440597898789
-6940.07709150306,-6048.44268107715,-7067.37908032883,-6296.92689223484,-74.0070750292244,-52.932489474971,-76.6435833922463,-55.054433973301
-7032.66553505578,-6010.85701593904,-7176.2348501448,-6235.0146881416,-74.8050280384742,-52.565252371292,-77.4813027948833,-54.4649316626026
-7111.69373220117,-5950.81468270963,-7297.09631476592,-6139.58884864999,-75.3486071077298,-52.0073073972812,-78.2667406564082,-53.5776508121556
-7163.84302398773,-5866.04048149253,-7396.10885336743,-6017.47286776663,-75.4922689672733,-51.2447865893361,-78.6835151610582,-52.4681395604664
-7215.19829458159,-5781.0060533385,-7458.67784775451,-5909.80232291869,-75.6322801614585,-50.480937213197,-78.7992894921799,-51.5019301953082
-7265.0352842863,-5694.84897623959,-7508.14128331853,-5811.37428420728,-75.7573015484608,-49.7085176931238,-78.8338649213285,-50.62289858678
-7307.76812928122,-5604.71543513559,-7553.31403133228,-5712.98581684672,-75.7975076582731,-48.9048793142221,-78.8338449678052,-49.7468257555251
-7331.19816673509,-5507.60873292686,-7594.91996114637,-5613.93205257899,-75.6170188339827,-48.048688168069,-78.8039256106249,-48.8671951111996
-7368.88053004821,-5416.12375384723,-7637.91684930419,-5498.83555933706,-75.616474206795,-47.2363472938316,-78.7271686934659,-47.8481712436574
-7409.98766451725,-5332.50238644472,-7666.23893678325,-5368.18845414775,-75.6906543979907,-46.4917092347771,-78.448374168194,-46.7007743300847
-7382.97852753262,-5238.32251293374,-7676.28308357438,-5250.8972940367,-75.0389748331045,-45.6815452610943,-78.0595786758574,-45.6773683620873
-7387.60650877226,-5138.62361662473,-7680.03725079025,-5159.07443051478,-74.6992648617221,-44.8111960437326,-77.7260631144305,-44.8779762254352
-7407.84848193268,-5041.71906781728,-7688.4767693747,-5092.94622339571,-74.5385785359083,-43.9596129507608,-77.5502217601606,-44.3001377985295
-7438.6003118394,-4947.21674263381,-7706.76861881168,-5001.76223457548,-74.5011098349908,-43.12548415643,-77.3827059070703,-43.5010153361038
-7455.51970890159,-4848.81682053739,-7726.68649085912,-4899.61942883945,-74.3205217229156,-42.2627310442285,-77.1999188232204,-42.6063875850477
-7471.88557365463,-4750.24151052266,-7744.98265230285,-4797.62286133482,-74.1436320165513,-41.3988954100751,-77.0124812184113,-41.713940552999
-7488.88124440854,-4651.7709602093,-7761.93838457166,-4696.78041148641,-73.9828773270373,-40.535993609765,-76.8265064488426,-40.8322765133566
-7495.16295848761,-4552.51308023205,-7777.65569576572,-4603.64872969058,-73.7237746562152,-39.6700367403375,-76.6644545157508,-40.0182318297075
-7516.53600742499,-4455.92107137194,-7794.24864682507,-4528.46546335556,-73.6303657062568,-38.8224476098839,-76.5781264223045,-39.359879088824
-7555.61419718822,-4364.0737155622,-7821.16743813037,-4420.71327544861,-73.7316301819744,-38.0107454422993,-76.4940877239219,-38.4155779157673
-7586.95413712265,-4269.40673180491,-7840.31554018547,-4286.00775854945,-73.7554426381226,-37.1774176391618,-76.262601964443,-37.2403703846832
-7553.95367446631,-4176.29936557741,-7834.39497774495,-4136.57530850639,-73.1686118436523,-36.3778008317024,-75.7634535640649,-35.9456244222251
-7539.24922675721,-4077.77251352762,-7821.07781983376,-4045.31012070109,-72.7538638382805,-35.5250269458573,-75.3765896577906,-35.1577209863839
-7527.91886363604,-3978.49502756135,-7814.22779481951,-3963.27375130796,-72.3796899453469,-34.6644684424837,-75.0855463690649,-34.4477462889458
-7517.8038145756,-3879.11430788004,-7812.28843632421,-3880.43350955204,-72.0266828762866,-33.8024437859935,-74.8460970790595,-33.7292238210849
-7517.32699081935,-3779.19796120167,-7815.49009953192,-3802.36511453372,-71.7737209519545,-32.9329079218139,-74.6743284922178,-33.0505852178076
-7534.99126737215,-3680.90233925084,-7824.27123926403,-3722.60608717932,-71.7056779772354,-32.0725741392438,-74.5568183943605,-32.3557018027847
-7569.88320392626,-3587.38120194252,-7838.52773228378,-3635.30655579217,-71.8189477372297,-31.2494860630694,-74.4782832711794,-31.5939230051283
-7582.39981994283,-3488.28792913098,-7856.31415278984,-3536.41301158688,-71.7139274560821,-30.3840247141678,-74.411970492969,-30.7307037700779
-7595.40344137492,-3389.44274459013,-7873.80208792189,-3425.08453744317,-71.6213908907858,-29.5207228122759,-74.3222676928098,-29.7598409385496
-7613.91603357251,-3292.50288941336,-7883.80344483584,-3301.64320900405,-71.5916865661353,-28.6727990467823,-74.1455305527999,-28.6859445095296
-7595.91697897224,-3194.47276919287,-7884.91910494842,-3194.61832157877,-71.2243404908249,-27.8241095317497,-73.9311266126256,-27.7567632020487
-7595.45372883427,-3094.84173107497,-7885.51584130117,-3099.34237648512,-71.0260605909054,-26.9572027677658,-73.7442276210816,-26.9296258314752
-7606.80365946657,-2995.5619185347,-7888.12003752365,-3006.55284069452,-70.946026161922,-26.0907070427762,-73.5878844389017,-26.1235608089627
-7613.97172113873,-2895.95229666315,-7892.5575584723,-2909.32233219018,-70.8333405310117,-25.2223246910337,-73.4469443615016,-25.2785159738875
