"x.km.ns","y.km.ns","x.km.os","y.km.os","lon.ns","lat.ns","lon.os","lat.os"
-12309.0786494067,8481.04795746471,-12370.140548569,8747.51283617441,-162.893457930118,70.2651767290309,-169.736887271611,72.6722400766011
-12211.1787861898,8500.07611120131,-12256.3688558898,8770.47616432082,-162.060015262842,70.547805536808,-168.815672654252,73.0212147068958
-12111.5823340796,8507.63560193164,-12141.6570397666,8785.72464902778,-160.958384148557,70.7266650084791,-167.688256346282,73.2962198541743
-12012.4966916226,8520.91168596802,-12037.8819172589,8796.01291046051,-159.9810744409,70.956127451199,-166.577824935777,73.5098991284624
-11912.8826601423,8521.62992906747,-11934.5011004915,8804.80492872796,-158.728474863307,71.0697689899746,-165.431834281446,73.7072600334157
-11813.9617183492,8534.51709856619,-11818.67425458,8810.75472143306,-157.738160458888,71.2931579467751,-164.048060824785,73.8889006150775
-11715.6559215593,8545.42185241582,-11680.8627361375,8803.2480377198,-156.710551615552,71.4965976375078,-162.044506238518,73.9615227241298
-11624.4024692946,8505.74731781494,-11540.1669070736,8770.96133069052,-154.722491142629,71.2259526237426,-159.421706704339,73.7963151517311
-11530.273021488,8472.93324021219,-11435.8542779354,8734.71923157868,-152.860321360893,71.021327440538,-157.213626827393,73.5559755847498
-11437.8883409087,8434.97703555571,-11346.3016973296,8703.08342866434,-150.938393270869,70.767864339553,-155.328221734595,73.3452543339069
-11343.3776005921,8404.23480708398,-11259.2871110125,8674.64687726013,-149.149471971464,70.5819899957904,-153.56545461257,73.1626310675262
-11249.5373801084,8370.27627501869,-11174.3247166568,8649.92990339643,-147.324864677225,70.3658473182588,-151.924828002539,73.0130606147068
-11151.5160860815,8351.29998688828,-11085.4890282226,8627.54293208931,-145.739194490596,70.2885785153224,-150.295028054818,72.8888458028345
-11052.3676226581,8341.05808724815,-10984.4015443507,8602.80344411641,-144.304123203961,70.2901268411579,-148.468551968975,72.7538472125316
-10959.8468749199,8309.17135824744,-10875.908796742,8571.45991267924,-142.570166285503,70.089100867349,-146.427012547388,72.5637823051322
-10867.8638455306,8270.32073162349,-10777.9486454499,8538.68768908228,-140.738199593243,69.8245231153014,-144.512927377363,72.3504608365401
-10776.3432007192,8230.60731110161,-10703.5506985294,8516.19807746946,-138.918313079064,69.5515925171837,-143.118068487133,72.210521411309
-10681.3659878919,8199.62586281752,-10640.313046688,8503.7313537181,-137.219783169538,69.3595206491322,-142.065434109242,72.1526272258495
-10581.7755675824,8203.21412249799,-10569.5894372551,8497.58858879044,-136.038568210476,69.4796062364156,-141.038263176387,72.1592060131471
-10483.3612529731,8220.47006991655,-10487.2701193564,8496.72233025684,-135.092654266664,69.7200189408585,-139.960863659688,72.2239317503555
-10384.3329303313,8218.91541628196,-10398.7411868741,8499.70721178598,-133.829670930179,69.7914291703735,-138.873914595676,72.3286710431253
-10285.0371676596,8219.57362690459,-10308.0497302849,8505.71955604419,-132.598210127097,69.8817878953723,-137.812997387149,72.4622251949169
-10186.9533174368,8238.76670936158,-10212.9881837049,8514.28895877659,-131.677183939206,70.1365501813605,-136.739923152521,72.6221203111696
-10087.4299978696,8248.21804846233,-10113.7615895139,8523.70218326903,-130.578269213032,70.3041168040841,-135.625106543062,72.7922882177336
-9988.11715006495,8251.61830650727,-10018.7664962974,8533.23323558816,-129.382704315534,70.4160245736411,-134.564055613844,72.958997488382
-9889.34068502706,8266.82991387038,-9936.83267757276,8544.15845250639,-128.378688090583,70.632954449222,-133.695414211445,73.127039032989
-9790.22648410018,8258.10600838559,-9871.07435315895,8558.3914048913,-126.990135496785,70.6332643410335,-133.095633085866,73.3120685183426
-9694.72553338436,8284.69553851927,-9810.29209680171,8578.784538225,-126.199165183247,70.9484948173267,-132.671735093872,73.5500402695027
-9613.83673902536,8341.73153709814,-9745.87408061113,8608.01114842006,-126.074674679756,71.5282719363403,-132.361790346896,73.8731627519958
-9539.63493820566,8406.92765568906,-9669.85767914498,8647.88305273892,-126.179590599644,72.1792839822449,-132.097864824087,74.3053310007294
-9449.45641964977,8450.07666582059,-9584.21984280282,8694.71992974496,-125.726988128516,72.6429095576814,-131.841641835353,74.8114004387834
-9359.52250142926,8493.73567751307,-9501.00692939243,8741.20005437897,-125.287777878365,73.1117010678179,-131.617415369996,75.3136943563169
-9271.78358227685,8541.26311917985,-9423.20137662056,8787.58783111826,-124.945175082113,73.615336538252,-131.471367544694,75.8125842886802
-9201.18207906272,8611.12332398142,-9316.2788807532,8847.30004535649,-125.222546958603,74.3152606658531,-131.202761782833,76.4621720849145
-9107.03193258316,8626.54889310754,-9211.99362757004,8892.28966786243,-124.243936473633,74.5270048726084,-130.681600908584,76.9702597779718
-9008.04768963767,8637.84223003009,-9126.30849641389,8926.03741667591,-123.124742950188,74.7027627925137,-130.18870611052,77.3571417924103
-8917.90617730874,8677.79335739786,-9059.78135386453,8956.33407586162,-122.621040821766,75.1393614341507,-129.891050138695,77.6975578524153
-8847.54377076397,8746.8663141703,-8984.27398000804,8997.30369712921,-122.908593780443,75.8371757909167,-129.693893200637,78.1489183639046
-8771.61712633379,8805.45236080274,-8878.92381591247,9049.40820297146,-122.95122707704,76.4431828397996,-129.31974222194,78.7309383677834
-8675.97673705916,8834.55794253296,-8767.98175721638,9093.39908276097,-122.183275839331,76.7835358294896,-128.695533704147,79.2377150462023
-8579.97881745499,8862.36766580458,-8648.48256987416,9129.89850632721,-121.38226499138,77.1112995870683,-127.78289698391,79.6754644039274
-8482.80432818891,8885.8482446802,-8533.35167830063,9154.8979236123,-120.479274344126,77.3978291152128,-126.673136744795,79.9948159848316
-8385.18281285505,8906.52494139841,-8419.33159564064,9172.95347567628,-119.512280076483,77.6569783204325,-125.418356253094,80.2425927226909
-8285.48225252513,8904.73134757825,-8296.92765597007,9183.1199723489,-118.091098841553,77.7011007721466,-123.860519199058,80.4145338079414
-8185.72017462941,8909.09744783614,-8189.89012322453,9185.49181703497,-116.781783981267,77.8031838815217,-122.351307635921,80.4982364107914
-8087.33245260744,8895.37699102695,-8105.94783467619,9188.20150685498,-115.16065587358,77.7306642507561,-121.1840142596,80.5714713603074
-7989.19857312002,8908.34813112856,-8044.95541022501,9195.71620952587,-114.025701464869,77.9118400504293,-120.452946114614,80.6794552445279
-7896.46561680905,8939.74905854807,-7967.84608143358,9214.33477805221,-113.293019390176,78.2650351508994,-119.720401368954,80.9062906369467
-7806.3246033678,8981.85557365066,-7856.86943431285,9240.23078476785,-112.788488385822,78.7191782441446,-118.640162050879,81.2226886421409
-7709.59184974265,9002.13892645295,-7733.79939333468,9258.6422487635,-111.788320433652,78.967013510591,-117.211656521774,81.4687332570455
-7614.62405865784,8978.26735823482,-7595.8737165092,9260.95485278984,-110.009882315379,78.7889417638944,-115.21153212816,81.5590041494416
-7520.97167891374,8945.13244019251,-7514.00935662168,9255.50485512195,-108.10417383599,78.522278893092,-113.880694315857,81.5437419485449
-7421.956415654,8946.63477173386,-7457.10413145923,9258.27863611194,-106.733228996603,78.5885881991215,-113.09180560174,81.5981506315421
-7329.85491851815,8982.4183696867,-7375.61151381316,9270.47650382904,-106.043526598857,78.9769551960286,-112.128627140611,81.7571962648443
-7244.23375766783,9028.67018798531,-7261.28776235944,9284.20708431484,-105.625386768598,79.4620900215329,-110.700924617569,81.9453046243744
-7145.61409095957,9013.25741498077,-7122.66370137853,9282.42003660799,-103.947702479129,79.3629322919556,-108.588378083641,81.9884089736626
-7050.27712100663,8983.31472112343,-7014.38525232866,9269.92195662354,-102.08289704653,79.123763964128,-106.720070840067,81.9115053388264
-6953.12120478249,8961.24540333843,-6937.65257622968,9262.33533231409,-100.339827629086,78.960860870428,-105.425401213501,81.8694262910021
-6854.11232159941,8963.08226428998,-6881.05485983762,9263.04748723724,-98.9630674024571,79.0249488976608,-104.592712199119,81.9001837525367
-6757.86284554278,8972.0514698154,-6837.3940590753,9270.98318806738,-97.7365123233285,79.1543125810182,-104.090431061365,81.9961812415822
-6665.36377272412,9009.03597667838,-6785.59027467854,9289.3834339629,-97.0026998467365,79.546287348832,-103.664071563647,82.1980498217462
-6592.10226127384,9076.92509779292,-6713.24888478385,9323.26210830728,-97.0439923494627,80.2237475282162,-103.223700696321,82.5603093283779
-6504.59813598729,9123.67817513846,-6618.97937087246,9369.14171004465,-96.5409338157476,80.7071894528091,-102.682552189348,83.0496349747441
-6410.3903987588,9156.57953204581,-6497.20040474056,9418.66597210048,-95.7063383957377,81.0606690045897,-101.788454560074,83.5850686804332
-6315.47414206503,9187.00136937639,-6378.75672884068,9451.24783169776,-94.8133801650063,81.3899353392565,-100.599602203446,83.9495913770466
-6215.76306898924,9190.08215842974,-6279.63000372774,9474.00893617206,-93.3868620223087,81.4577038598368,-99.5054875283039,84.2084251164632
-6119.57598901396,9213.69129308336,-6182.24245010491,9495.81368011451,-92.3465949833852,81.71998646387,-98.410946223191,84.4559361530998
-6028.30684525054,9252.56817531079,-6080.77008311231,9517.37132631592,-91.6249818767319,82.1262076658235,-97.2382832566702,84.7009196793553
-5929.1107237758,9264.75986414565,-5967.94229268038,9536.70375206307,-90.3351069618103,82.2778715009204,-95.8317950486786,84.9254269610791
-5829.23123221834,9267.81792250001,-5861.18756658778,9549.8739749049,-88.880191595577,82.3410530729127,-94.3907947390097,85.0852636469185
-5729.72441278296,9277.06267022143,-5761.66824532096,9561.08757227179,-87.5273964653278,82.4625229109616,-93.0193807240229,85.2224466458437
-5632.29474966896,9299.08403581374,-5661.87663533317,9572.14690198028,-86.4041095768691,82.7046805841299,-91.6337364041005,85.3570147735172
-5533.3346410082,9307.01688252469,-5561.28948232275,9582.66473230904,-85.0260855895701,82.8113104795643,-90.2181378720295,85.4852617960328
-5436.27822053112,9306.78713556101,-5468.27917998012,9592.37878529668,-83.5456517377448,82.8384580334393,-88.9028914582793,85.6027361828272
-5339.31022989598,9330.09777915035,-5373.32509365212,9603.87873286359,-82.4263838885001,83.0895110818389,-87.5833719090136,85.7373244247075
-5240.08344472641,9341.93486705678,-5264.65657042942,9615.96050324651,-81.0880686960748,83.230594142356,-86.0452279653026,85.8794436284336
-5140.30878430964,9348.17151943352,-5149.47962313832,9622.96439145889,-79.6507646185407,83.3174547532853,-84.3015136986868,85.9716044077815
-5040.34285686366,9347.834751857,-5040.84289510685,9624.56762547312,-78.1095375842107,83.34100608123,-82.563216181093,86.0084615863671
-4940.74553766327,9343.14753246642,-4939.05652053135,9624.23764431095,-76.5107772686496,83.3225898240006,-80.9011908267605,86.0244831428452
-4841.09544347096,9339.79826080329,-4839.82517066728,9623.70396267092,-74.9321854075131,83.3164173406974,-79.2768920792781,86.0375824943879
-4741.31980587713,9346.04654786467,-4737.04524140589,9622.9023250992,-73.4852213402847,83.4003879328006,-77.5901465293605,86.0482812700104
-4641.56326771835,9342.03856912587,-4627.73061542464,9619.31213303442,-71.895685768838,83.3868653374247,-75.7521917491898,86.0327273123049
-4541.88490710235,9334.39380413184,-4522.40451193693,9612.86851051539,-70.2612733179169,83.3386953910862,-73.9368380254949,85.9887328890474
-4442.20330782553,9326.79134287571,-4419.92694028325,9605.17625664627,-68.6315594280546,83.2906329761083,-72.1534004158269,85.9322145130938
-4342.51654582383,9319.25686014144,-4315.38817028032,9595.98951649054,-67.0067694339125,83.2429074504383,-70.3200715648763,85.8617778134331
-4243.05666768587,9309.49857408784,-4200.35734223637,9581.88258124526,-65.3626313830452,83.1740690831562,-68.2539912892451,85.7463541079911
-4144.32626500368,9294.29257022872,-4083.32216859734,9558.92498801389,-63.671360572768,83.0541369609328,-66.0475153361889,85.5478738768756
-4050.91091256519,9259.57868954174,-3981.02717870827,9533.5420496624,-61.8505371903931,82.7520165433888,-64.0676996003976,85.3251462962478
-3959.14038633357,9220.48098806022,-3895.9209620596,9513.01375386988,-60.0327242845502,82.4099680400863,-62.4446662441512,85.1462075361751
-3860.48200046404,9208.9149260898,-3823.77153128063,9500.52058843904,-58.4236078614173,82.3244141763845,-61.1398604079563,85.0409859743903
-3760.61715562137,9212.28719107164,-3744.96847899296,9493.77098681359,-56.9534757742398,82.3765038836079,-59.8044148956347,84.9907128194998
-3660.66140610088,9210.53588120378,-3654.59671238893,9490.47759927503,-55.4290908998972,82.3807611566343,-58.3286655922185,84.9744365014616
-3561.3379789865,9201.82794474948,-3562.22471492841,9489.65326350752,-53.8481419364187,82.3203953230835,-56.850573144476,84.9811685357334
-3461.70345264342,9202.7178825258,-3471.324092776,9491.30946176291,-52.3558577102145,82.3478019221617,-55.4232587671688,85.0103437470831
-3363.90949883937,9220.84484064677,-3377.34082888945,9495.32521227366,-51.0466110482269,82.5323357138608,-53.9708561416115,85.0614048237474
-3265.25287531114,9217.70359865309,-3282.85434668142,9500.27327296484,-49.5270065365877,82.5212418185623,-52.5174559979561,85.1206285442738
-3166.77595304781,9217.09041491661,-3208.26078733559,9507.61322997146,-48.0329911972036,82.5327513873125,-51.4030099061745,85.1987540106206
-3071.3616997552,9245.66658976837,-3126.47633359618,9522.33356731331,-46.8293669768056,82.8101294806432,-50.2444740306184,85.3456154308677
-2974.91773396474,9271.31927544052,-3029.69319830852,9542.06552592318,-45.5742434797017,83.0600433778877,-48.887587162945,85.5399645110136
-2877.7367578345,9294.77299213599,-2925.22532242741,9562.1084133976,-44.2788135337001,83.2890812866683,-47.3988800359562,85.7371464130868
-2778.84495179091,9305.23691043696,-2809.70563757846,9578.99237534087,-42.8433442243507,83.3988435623735,-45.6889950779532,85.9053633684799
-2678.94276301028,9301.52589638467,-2702.56694626202,9588.68426871334,-41.2784287984641,83.3787177121069,-44.0380956988342,86.0055041646081
-2580.10303292513,9314.34835467255,-2609.2602059012,9597.28034528541,-39.852840170062,83.5086438977765,-42.5960693734674,86.09352698392
-2483.03658006902,9336.95406172032,-2508.91690754014,9607.52192639193,-38.5177978177916,83.7267129510759,-41.0478273493612,86.196705480955
-2383.26107846727,9341.42707549489,-2403.18334029792,9616.37021354743,-37.003711803121,83.7792500635208,-39.393067102553,86.2869017799284
-2283.34294478517,9344.68061356046,-2289.68306241082,9622.23353298987,-35.4764625063275,83.82012863946,-37.5810660726573,86.3497312764956
-2183.4338832985,9342.07079616939,-2175.15811761866,9620.93509273566,-33.9099777202483,83.8072001236649,-35.6939460643839,86.3465965401322
-2083.53512936296,9338.268440244,-2072.81767719682,9617.38201538501,-32.3376828463845,83.7829984777309,-33.9912075216692,86.3216190989899
-1983.63637542742,9334.4660843186,-1971.68130158056,9613.30288520471,-30.7673372459904,83.7583623281371,-32.30693027659,86.2914918497813
-1883.73762149187,9330.6637283932,-1869.93293175661,9608.67200833833,-29.1989476109591,83.7332890194686,-30.6117800014097,86.256124973943
-1783.83886755633,9326.86137246781,-1762.36706901717,9602.30624976662,-27.6325207013773,83.707775825273,-28.8142635004112,86.2051077411665
-1685.63830617156,9309.53734942544,-1624.43245683771,9579.80371563431,-26.0292060504069,83.5594605838968,-26.4378465688833,86.0093674968853
-1588.3853354579,9286.38397740697,-1519.95956572781,9554.48367246032,-24.4246835762139,83.3581898876087,-24.6112054792848,85.786189118411
-1491.13236474425,9263.2306053885,-1417.65728419693,9527.27861914931,-22.8339457462183,83.1567429372914,-22.8300197788476,85.5459489090054
-1393.87939403059,9240.07723337003,-1312.49017333812,9496.26248485705,-21.2567326908437,82.9550825404346,-21.0069465883024,85.271524510271
-1310.76450120989,9186.45820334792,-1211.07337371568,9461.45942924681,-19.8003835542155,82.47767157059,-19.2521517996485,84.9628020805955
-1221.16350845009,9144.38493601134,-1140.51591825534,9438.11348355042,-18.3125593835039,82.104796628893,-18.0488138090071,84.7558642028006
-1122.44655955101,9134.76094239515,-1073.18455383635,9423.64339934823,-16.8048442916967,82.0244768169899,-16.9362829752744,84.6287233068553
-1022.87686802034,9138.24922253845,-978.882147122472,9408.54557483273,-15.3238818717696,82.0617229227905,-15.4038100964894,84.497028730259
-923.5593377902,9126.83663573954,-863.377892700192,9386.31346655529,-13.8092186060636,81.964344547611,-13.5292258637718,84.3017015683168
-832.813767010302,9095.94439094446,-626.643766763859,9253.28180720606,-12.3870444876412,81.6909117709413,-9.58143911843241,83.1136721148389
-848.854796815835,9024.98848848905,-729.466268208684,8793.1172946815,-12.4759882644247,81.0520793930251,-10.3330603957787,78.9733193372432
-945.464240583432,8999.28179046357,-841.846762463846,8743.41669828185,-13.8366694251811,80.8158693139152,-11.8351646135304,78.5210599791516
-1042.07368435103,8973.57509243809,-933.344580177227,8706.82183135062,-15.1860699205083,80.5790117972117,-13.049675606773,78.1869539459572
-1137.21903913945,8943.27814081617,-991.273862909716,8680.54228797481,-16.4909583199369,80.3002963538222,-13.8056966314754,77.9471474161445
-1225.56223008606,8896.66236117818,-1016.17095530767,8663.91814612277,-17.6395993872618,79.874579957672,-14.1178846425097,77.7960941087292
-1296.19377420775,8826.82809093243,-1030.81086782086,8647.36695184081,-18.4529014305591,79.2407419969181,-14.2867004625578,77.6463359995885
-1335.32672725752,8735.6007002313,-1046.06152443525,8617.0770059272,-18.7476284909455,78.4167234958742,-14.4346239819863,77.3730138147724
-1340.54028681354,8636.73092561432,-1072.22166882207,8543.56570975768,-18.5487012453462,77.5269241530192,-14.6417005296978,76.7103944252882
-1353.21306890591,8546.10137130016,-1105.79008733008,8451.07531214264,-18.4834621746729,76.7107631815237,-14.908066538662,75.8766305531013
-1416.98835022535,8470.38157880971,-1144.45898380763,8355.66241595647,-19.151817579554,76.0240495640414,-15.2331151125875,75.0161868710497
-1451.10727801868,8377.06551937958,-1183.65128760097,8261.69745229968,-19.3673213611816,75.1817969749675,-15.5633147263871,74.1686692087036
-1454.12661570625,8277.41252743271,-1239.92673083959,8150.76048879768,-19.1563874841903,74.28571840988,-16.0770385250772,73.167176465828
-1530.91417864739,8216.69090237883,-1310.7174640166,8046.96552441508,-20.0119332434667,73.732175400819,-16.7814147152519,72.2284319208565
-1607.81131339468,8156.99506311313,-1366.58370051708,7976.25048028939,-20.8602517956281,73.1874491660929,-17.3506084018296,71.5880114742537
-1674.48784027532,8082.68290163158,-1399.52316545149,7926.80326283084,-21.5281191604765,72.5121784431041,-17.6669070544692,71.1406904898874
-1712.21375210178,7990.42860526819,-1427.41983041205,7869.84169744649,-21.7721142686717,71.6789095266002,-17.9020518196143,70.6263189900842
-1716.54824446672,7891.75343380911,-1449.3826938427,7809.25276438219,-21.5794558283119,70.7919817875471,-18.0542536462104,70.0799418284883
-1760.20756543064,7804.35763524838,-1461.57311567296,7758.41012048364,-21.9115901037091,70.0018175333968,-18.1042434781705,69.6220868867759
-1791.10419559775,7710.38175402462,-1462.67043768117,7736.99223111879,-22.0679882244177,69.154139586903,-18.0755557984759,69.4296213294041
-1788.03821055386,7611.20052172192,-1460.53856138999,7725.71961622688,-21.7994093302684,68.26398497226,-18.0271550880521,69.3285955895802
-1748.02036758948,7520.36717279879,-1456.77320837213,7718.33137795141,-21.1129409562469,67.4533118534797,-17.9663310419842,69.2626179429854
-1678.58772223402,7449.71440830354,-1453.16439415742,7714.24901207793,-20.1309456112436,66.8270866146218,-17.9139422236467,69.2263134393804
-1589.36721125073,7407.11548546043,-1444.69178415993,7708.63657360837,-18.9811724079564,66.4544801187895,-17.7987649750416,69.1767472257984
-1490.95488420996,7395.40765976542,-1428.42235908989,7703.32779513551,-17.7859114843274,66.3595530428367,-17.5883563465062,69.1306650916168
-1394.10915731378,7417.6946360225,-1376.81779348446,7697.60780704142,-16.6676321808029,66.5690402620975,-16.9427919088545,69.0842322095811
-1295.39920508641,7428.75885874413,-1268.11669319008,7689.86244297558,-15.5048637902309,66.67731212344,-15.5926742202686,69.0244713811434
-1200.22604244549,7409.90375233339,-1031.07395134781,7596.23504743078,-14.3392894220255,66.5159791426519,-12.5538851867047,68.202107018815
-1171.35969691687,7314.78355064809,-903.399495121472,7383.77072784701,-13.8656129258363,65.6641107464249,-10.7660303997006,66.3022254422238
-1158.01258675979,7230.32044904574,-946.793841086728,7080.2878490467,-13.5983814561045,64.9067028086687,-10.9667283099933,63.5740509020173
-1239.49856915772,7172.51242068783,-1104.93463428148,6942.32645247601,-14.4771139961238,64.3811870250315,-12.6438749392492,62.3246766878475
-1331.40101072778,7134.49591093016,-1235.43566730916,6882.20850722268,-15.4961762449936,64.0320910512592,-14.0644523183237,61.7751061723564
-1427.50958883734,7106.97573356491,-1344.64397810916,6844.49522173628,-16.5729995866482,63.7763318416731,-15.2588173767163,61.4275429011343
-1523.61816694691,7079.45555619966,-1466.69272676555,6811.0652028904,-17.6446384648899,63.5200146683356,-16.5970483778559,61.1165530727261
-1621.778382174,7063.4877421642,-1617.48936309637,6795.96536155249,-18.7541350510597,63.3666080768954,-18.2799532337558,60.966271520124
-1720.73488522925,7075.08438412923,-1751.96057567052,6801.88537464351,-19.91851995066,63.4598693188522,-19.8086928967356,61.0050032208759
-1819.38678391303,7091.27125803153,-1881.27740328725,6825.22286305345,-21.090427308932,63.5936853570397,-21.31131201137,61.1994156366003
-1918.03590670303,7107.47525510696,-2007.44776858349,6861.99059154099,-22.2657337157502,63.7269783570817,-22.8098131904878,61.5135311079295
-1993.66120077296,7161.95667636461,-2188.31153168185,6972.53807692088,-23.2580078099905,64.2060232760899,-25.0993646542421,62.4804468805368
-2055.82445359963,7239.03360842599,-2285.25874644203,7110.85799455591,-24.1546135810114,64.8891713641327,-26.5332508429831,63.7065870155233
-2072.20590895047,7334.5158137589,-2325.37342939293,7182.52560143976,-24.5688709439735,65.7435707949048,-27.1756345836838,64.3431360743382
-2092.97819150944,7431.69076943513,-2351.7196422354,7221.00490219812,-25.0517813370201,66.6126027818325,-27.5814013865333,64.6841068562161
-2146.36055612418,7515.2640460555,-2375.5803711254,7245.70900842437,-25.9065690503304,67.3549174513469,-27.9253970248548,64.9018874350881
-2225.49615787248,7574.73619197489,-2403.16696711742,7265.08499694182,-27.0250296996604,67.8768844037466,-28.300899157873,65.0712453982623
-2320.31028202678,7602.6713339486,-2434.20953354359,7279.18630412659,-28.256949230392,68.1128955808507,-28.7043237652344,65.1926815691508
-2419.95155893252,7600.82682399218,-2469.50684262011,7288.08707048827,-29.4632356521256,68.080220722055,-29.1446825170519,65.2667081401809
-2519.10971161211,7588.3814030946,-2503.95941236927,7290.10779685217,-30.6292345042071,67.9518260666478,-29.5564868449222,65.2790943785503
